0.0,0.0,0.0,0.0
-1.2199999999999989,-1.8299999999999983,-2.4399999999999977,-4.890000000000001
-2.4399999999999977,-3.0600000000000023,-4.269999999999996,-8.549999999999997
-4.27000000000001,-3.0600000000000023,-5.489999999999995,-9.769999999999996
-3.6599999999999966,-3.0600000000000023,-6.099999999999994,-11.61
-4.27000000000001,-3.6700000000000017,-6.709999999999994,-12.219999999999999
-4.27000000000001,-3.6700000000000017,-7.319999999999993,-13.439999999999998
-4.8799999999999955,-4.280000000000001,-7.929999999999993,-14.049999999999997
-4.8799999999999955,-4.890000000000001,-7.929999999999993,-14.659999999999997
-5.490000000000009,-4.280000000000001,-8.539999999999992,-14.659999999999997
-6.099999999999994,-4.890000000000001,-8.539999999999992,-14.659999999999997
-6.099999999999994,-4.890000000000001,-9.149999999999991,-15.269999999999996
-5.490000000000009,-4.280000000000001,-9.149999999999991,-15.879999999999995
-4.8799999999999955,-4.280000000000001,-7.929999999999993,-15.879999999999995
-4.8799999999999955,-4.280000000000001,-8.539999999999992,-15.269999999999996
-4.8799999999999955,-4.890000000000001,-8.539999999999992,-16.489999999999995
-4.8799999999999955,-4.890000000000001,-8.539999999999992,-15.269999999999996
-4.27000000000001,-4.280000000000001,-7.929999999999993,-15.269999999999996
-3.6599999999999966,-3.6700000000000017,-7.929999999999993,-15.269999999999996
-3.0500000000000114,-3.6700000000000017,-7.319999999999993,-15.269999999999996
-3.0500000000000114,-3.6700000000000017,-7.319999999999993,-15.269999999999996
-2.4399999999999977,-3.6700000000000017,-7.319999999999993,-14.659999999999997
-1.8300000000000125,-2.4399999999999977,-7.319999999999993,-14.659999999999997
-1.2199999999999989,-1.8299999999999983,-5.489999999999995,-14.049999999999997
-0.6100000000000136,-1.8299999999999983,-5.489999999999995,-14.049999999999997
0.0,-1.2199999999999989,-5.489999999999995,-12.829999999999998
1.2299999999999898,-0.6099999999999994,-4.269999999999996,-12.829999999999998
1.8399999999999892,0.0,-3.6599999999999966,-12.219999999999999
2.4499999999999886,0.6099999999999994,-3.049999999999997,-12.219999999999999
4.280000000000001,1.2199999999999989,-1.8299999999999983,-11.0
5.5,1.8299999999999983,-1.2199999999999989,-10.39
7.939999999999998,3.049999999999997,0.0,-9.769999999999996
9.159999999999997,3.6599999999999966,0.6200000000000045,-8.549999999999997
11.0,4.880000000000003,1.8400000000000034,-7.939999999999998
14.049999999999997,5.490000000000002,3.6700000000000017,-7.329999999999998
16.489999999999995,6.100000000000001,4.890000000000001,-5.5
19.539999999999992,6.719999999999999,6.719999999999999,-4.280000000000001
22.599999999999994,7.939999999999998,8.549999999999997,-3.0600000000000023
25.64999999999999,7.939999999999998,10.39,-1.8400000000000034
28.69999999999999,9.770000000000003,12.829999999999998,0.0
32.36999999999999,10.380000000000003,15.88000000000001,1.8299999999999983
34.81,11.600000000000001,18.939999999999998,4.88000000000001
37.25,12.21,21.99000000000001,7.930000000000007
40.31,12.82,25.040000000000006,10.990000000000009
42.75,14.04,28.090000000000003,14.040000000000006
44.58,15.259999999999998,31.150000000000006,17.700000000000003
46.41,15.870000000000005,33.59,20.760000000000005
47.629999999999995,16.490000000000002,36.03,23.810000000000002
49.47,17.71,38.480000000000004,26.25
51.3,18.32,40.31,28.090000000000003
52.519999999999996,18.32,42.14,29.92
53.739999999999995,19.54,43.36,32.36
54.349999999999994,19.54,44.580000000000005,33.58
55.56999999999999,20.759999999999998,46.410000000000004,35.410000000000004
56.78999999999999,20.15,47.03,36.02
57.41,20.759999999999998,48.25,37.86
58.629999999999995,21.370000000000005,49.470000000000006,38.470000000000006
59.849999999999994,21.980000000000004,50.690000000000005,39.690000000000005
60.459999999999994,22.590000000000003,51.300000000000004,40.910000000000004
61.06999999999999,22.590000000000003,52.52,42.13
61.67999999999999,23.200000000000003,53.13,43.35
62.89999999999999,23.200000000000003,54.35,43.96
63.50999999999999,23.810000000000002,54.96,43.96
64.12,23.810000000000002,55.57,45.18
64.72999999999999,23.810000000000002,56.18000000000001,45.790000000000006
64.12,23.810000000000002,56.800000000000004,46.410000000000004
65.34,23.810000000000002,57.410000000000004,47.02
65.34,24.42,57.410000000000004,47.63
65.94999999999999,25.03,58.02,48.24
65.94999999999999,25.03,58.63,48.85
65.94999999999999,25.03,59.24,49.46
66.57,25.03,59.24,49.46
66.57,25.65,59.85,50.68
66.57,25.03,59.85,50.07
66.57,24.42,59.85,50.68
67.17999999999999,25.65,60.46,51.900000000000006
67.17999999999999,25.65,60.46,51.900000000000006
66.57,25.65,60.46,51.900000000000006
